vVirusNameCorrected,hHostNameFinal,reservoir.status,spillover.capacity,animal.severity,trans.route,lower.mort,upper.mort,inf.period,symptoms,human.trans,recombination,notes,WildDomInReference,DetectionMethod,hOrder,hFamily,hGenus,hSpecies,vOrder,vFamily,vSubfamily,vGenus,vGenomeAveLength,vCytoReplicTF,vSegmentedTF,vSSoDS,vDNAoRNA,vEnvelope,References_traits,References_detection..Olival.et.al..2017.,avg.mort,AdultBodyMass_g,LitterSize,MaxLongevity_m,GestationLen_d,hAllZACites,hDiseaseZACites,phylo.dist.humans.species,zoonoses,TotVirus,max_breadth,max_hum_dist,Genome.comp,IsZoonotic.stringent,trans.stat
Rotavirus_A,Sus_scrofa,1,1,2,fecal - oral,0.255,0.4,1,common cold,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",wild,PCR,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,18562,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Okadera et al. 2013,0.3275,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,0.762903805,0.757224401,dsRNA,1,direct_host
Rotavirus_A,Felis_catus,1,0,2,fecal - oral,0.255,0.4,1,common cold,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,PCR,CARNIVORA,FELIDAE,Felis,catus,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,18562,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Banyai e al 2009,0.3275,2884.8,2.685,408,62.99,2495,1016,0.669864973,4,14,0.762903805,0.757224401,dsRNA,1,reservoir_only
Rotavirus_A,Oryctolagus_cuniculus,1,0,2,fecal - oral,0.255,0.4,1,common cold,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,PCR,LAGOMORPHA,LEPORIDAE,Oryctolagus,cuniculus,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,18562,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018; isolated rabbit in Castrucci 1995,Banyai e al 2009,0.3275,1590.57,5.24,216,30.45,3257,1259,0.722903614,1,7,0.762903805,0.757224401,dsRNA,1,reservoir_only
Rotavirus_A,Sus_scrofa,1,1,2,fecal - oral,0.255,0.4,1,common cold,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,PCR,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,18562,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Okadera et al. 2013,0.3275,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,0.762903805,0.757224401,dsRNA,1,direct_host
Rotavirus_B,Sus_scrofa,1,1,2,fecal - oral,0.255,0.4,1,common cold but usually porcine in origin,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,PCR,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,18750,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Medici et al. 2010,0.3275,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,0.430543438,0.745670829,dsRNA,1,direct_host
Rotavirus_C,Bos_taurus,1,0,2,fecal - oral,0.255,0.4,1,common cold but usually porcine in origin,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,Isolation,CETARTIODACTYLA,BOVIDAE,Bos,taurus,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,17910,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Tsunemitsu et al. 1991,0.3275,618642.42,1,240,280.48,4238,2742,0.682652136,11,46,0.367524744,0.682652136,dsRNA,1,reservoir_only
Rotavirus_C,Sus_scrofa,1,1,2,fecal - oral,0.255,0.4,1,common cold but usually porcine in origin,4,high,"Rota A circulates in lots of hosts but clear transmission (in both directions) appears only to occur from pigs. Note that CFR is taken from a general review paper and does not distinguish among rotavirus types, though this is under 5 CFR so likey for rota A",domestic,PCR,CETARTIODACTYLA,SUIDAE,Sus,scrofa,Unassigned,Reoviridae,Sedoreovirinae,Rotavirus,17910,TRUE,TRUE,DS,RNA,non-enveloped,Geoghegan et al. 2018,Medici et al. 2010,0.3275,84471.54,4.52,252,115.2,3932,1671,0.671770443,13,41,0.367524744,0.682652136,dsRNA,1,direct_host
Sealpox_virus,Phoca_vitulina,1,1,3,contact with lesions,0,0,1,lesions,1,high,Recombination rate proxied with other poxviruses,wild,PCR,CARNIVORA,PHOCIDAE,Phoca,vitulina,Group_I,Poxviridae,Chordopoxvirinae,Parapoxvirus,140000,TRUE,FALSE,DS,DNA,enveloped,Clark et al. 2005; Roess et al. 2011,Becher et al. 2002,0,87316.66,1,480,288.95,2123,422,0.665017454,1,5,0,0.665017454,dsDNA,1,direct_host
Sealpox_virus,Halichoerus_grypus,1,1,3,contact with lesions,0,0,1,lesions,1,high,Recombination rate proxied with other poxviruses,wild,PCR,CARNIVORA,PHOCIDAE,Halichoerus,grypus,Group_I,Poxviridae,Chordopoxvirinae,Parapoxvirus,140000,TRUE,FALSE,DS,DNA,enveloped,Clark et al. 2005; Roess et al. 2011,Roess et al. 2011,0,197570.01,0.96,560.07,349.79,1469,194,0.660374599,0,1,0,0.665017454,dsDNA,1,direct_host
Seoul_virus,Rattus_tanezumi,1,1,1,"aerosolized excreta, or saliva (via bite)",1,2,1,hemorrhagic fever with renal syndrom (HFRS),1,high,less severe than Hantaan virus,wild,PCR,RODENTIA,MURIDAE,Rattus,tanezumi,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11950,TRUE,TRUE,SS,RNA,enveloped,"https://www.cdc.gov/mmwr/volumes/67/wr/mm6704a5.htm; https://www.who.int/csr/don/20-february-2017-seoulvirus-usa-and-canada/en/; Geoijenbier et al. 2015; Lee et al. 1982. Isolation of hantaan virus, the etiologic agent of Korean Hemorrhagic Fever, from wild urban rats; Park et al.1989. A clinical study of hemorrhagic fever with renal syndrome caused by Seoul Virus infection; https://www.ncbi.nlm.nih.gov/pubmed/8587622",Johansson P. et al. 2010,1.5,140.84,7.435,50.4,22.595,74,29,0.674932201,1,1,0.46491732,0.707626796,ssRNA(-),1,direct_host
Seoul_virus,Rattus_losea,1,1,1,"aerosolized excreta, or saliva (via bite)",1,2,1,hemorrhagic fever with renal syndrom (HFRS),1,high,less severe than Hantaan virus,wild,Isolation,RODENTIA,MURIDAE,Rattus,losea,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11950,TRUE,TRUE,SS,RNA,enveloped,"https://www.cdc.gov/mmwr/volumes/67/wr/mm6704a5.htm; https://www.who.int/csr/don/20-february-2017-seoulvirus-usa-and-canada/en/; Geoijenbier et al. 2015; Lee et al. 1982. Isolation of hantaan virus, the etiologic agent of Korean Hemorrhagic Fever, from wild urban rats; Park et al.1989. A clinical study of hemorrhagic fever with renal syndrome caused by Seoul Virus infection; https://www.ncbi.nlm.nih.gov/pubmed/8587622",Wang et al. 2000,1.5,104.63,7.435,50.4,22.595,96,51,0.658438377,1,1,0.46491732,0.707626796,ssRNA(-),1,direct_host
Seoul_virus,Microtus_fortis,1,1,1,"aerosolized excreta, or saliva (via bite)",1,2,1,hemorrhagic fever with renal syndrom (HFRS),1,high,less severe than Hantaan virus,wild,PCR,RODENTIA,CRICETIDAE,Microtus,fortis,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11950,TRUE,TRUE,SS,RNA,enveloped,"https://www.cdc.gov/mmwr/volumes/67/wr/mm6704a5.htm; https://www.who.int/csr/don/20-february-2017-seoulvirus-usa-and-canada/en/; Geoijenbier et al. 2015; Lee et al. 1982. Isolation of hantaan virus, the etiologic agent of Korean Hemorrhagic Fever, from wild urban rats; Park et al.1989. A clinical study of hemorrhagic fever with renal syndrome caused by Seoul Virus infection; https://www.ncbi.nlm.nih.gov/pubmed/8587622",Weng et al. 2008,1.5,63,5.34,32.4,21.0575,155,61,0.707626796,1,2,0.46491732,0.707626796,ssRNA(-),1,direct_host
Seoul_virus,Rattus_norvegicus,1,1,1,"aerosolized excreta, or saliva (via bite)",1,2,1,hemorrhagic fever with renal syndrom (HFRS),1,high,less severe than Hantaan virus,wild,Isolation,RODENTIA,MURIDAE,Rattus,norvegicus,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11950,TRUE,TRUE,SS,RNA,enveloped,"https://www.cdc.gov/mmwr/volumes/67/wr/mm6704a5.htm; https://www.who.int/csr/don/20-february-2017-seoulvirus-usa-and-canada/en/; Geoijenbier et al. 2015; Lee et al. 1982. Isolation of hantaan virus, the etiologic agent of Korean Hemorrhagic Fever, from wild urban rats; Park et al.1989. A clinical study of hemorrhagic fever with renal syndrome caused by Seoul Virus infection; https://www.ncbi.nlm.nih.gov/pubmed/8587622",Wang et al. 2000,1.5,282.89,8.99,50.4,21.74,3365,1198,0.662616958,6,15,0.46491732,0.707626796,ssRNA(-),1,direct_host
Seoul_virus,Rattus_rattus,1,1,1,"aerosolized excreta, or saliva (via bite)",1,2,1,hemorrhagic fever with renal syndrom (HFRS),1,high,less severe than Hantaan virus,domestic,Isolation,RODENTIA,MURIDAE,Rattus,rattus,Bunyavirales,Hantaviridae,NA,Orthohantavirus,11950,TRUE,TRUE,SS,RNA,enveloped,"https://www.cdc.gov/mmwr/volumes/67/wr/mm6704a5.htm; https://www.who.int/csr/don/20-february-2017-seoulvirus-usa-and-canada/en/; Geoijenbier et al. 2015; Lee et al. 1982. Isolation of hantaan virus, the etiologic agent of Korean Hemorrhagic Fever, from wild urban rats; Park et al.1989. A clinical study of hemorrhagic fever with renal syndrome caused by Seoul Virus infection; https://www.ncbi.nlm.nih.gov/pubmed/8587622",Wang et al. 2000,1.5,142.68,5.88,50.4,23.45,3004,1193,0.664980594,5,11,0.46491732,0.707626796,ssRNA(-),1,direct_host
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_pearsonii,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,Isolation,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,pearsonii,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Calisher et al. 2006,9.5,11.55,0.9867,360,91.673,9,3,0.68359202,1,1,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_macrotis,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,Isolation,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,macrotis,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Calisher et al. 2006,9.5,6.18,0.98,360,91.673,35,6,0.67564421,1,1,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_ferrumequinum,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,Isolation,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,ferrumequinum,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Calisher et al. 2006,9.5,22.59,0.98,360,91.24,782,121,0.678446407,6,6,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_blasii,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,PCR,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,blasii,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Drexler et al. 2010,9.5,10.29,0.9867,360,91.24,73,8,0.682420963,1,1,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_mehelyi,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,PCR,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,mehelyi,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Drexler et al. 2010,9.5,14.03,0.9867,360,91.673,115,12,0.676828941,1,1,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Nyctereutes_procyonoides,2,1,3,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,PCR,CARNIVORA,CANIDAE,Nyctereutes,procyonoides,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014; Wu et al. 2005,Guan et al. 2003,9.5,4214.99,6.36,168,61.84,599,174,0.757224401,3,3,0.596008215,0.757224401,ssRNA(+),1,int_host
Severe_acute_respiratory_syndrome-related_coronavirus,Paguma_larvata,2,1,3,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,PCR,CARNIVORA,VIVERRIDAE,Paguma,larvata,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014; Wu et al. 2005,Guan et al. 2003,9.5,4300,2.16,216,61.27,127,41,0.686422303,2,2,0.596008215,0.757224401,ssRNA(+),1,int_host
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_sinicus,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,Isolation,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,sinicus,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Calisher et al. 2006,9.5,11.25,0.9867,360,91.673,25,4,0.668767229,2,2,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Severe_acute_respiratory_syndrome-related_coronavirus,Rhinolophus_euryale,1,0,1,"respiratory, direct contact",9.5,9.5,1,respiratory illness,1,high,,wild,PCR,CHIROPTERA,RHINOLOPHIDAE,Rhinolophus,euryale,Nidovirales,Coronaviridae,Coronavirinae,Betacoronavirus,29751,TRUE,FALSE,SS,RNA,enveloped,Al-Tawfiq et al. 2014,Drexler et al. 2010,9.5,9.25,1,360,92.54,176,11,0.676825477,1,1,0.596008215,0.757224401,ssRNA(+),1,reservoir_only
Simian_foamy_virus,Macaca_fascicularis,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Macaca,fascicularis,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2034,Webb et al. 1965,0,4569.32,1,456,164.69,1084,190,0.405898964,4,11,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Pan_troglodytes,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,HOMINIDAE,Pan,troglodytes,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2007,Hussain et al. 2003,0,45000,1.05,720,231.49,3960,505,0.130389214,10,20,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Trachypithecus_francoisi,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,Isolation,PRIMATES,CERCOPITHECIDAE,Trachypithecus,francoisi,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2019,Hussain et al. 2003,0,8139.93,1,315.5997,197.709,63,4,0.417304809,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_campbelli,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,campbelli,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2039,Schweizer et al. 1995,0,3627.73,1.02,396,180.8,71,6,0.549271097,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_erythrotis,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,erythrotis,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2033,Hussain et al. 2003,0,3254.98,1.02,319.73,166.63,16,1,0.549271097,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Chlorocebus_pygerythrus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Chlorocebus,pygerythrus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2032,Hussain et al. 2003,0,2267.96,1,369.6,165,11,3,0.590050388,1,3,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_lhoesti,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,lhoesti,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2020,Hussain et al. 2003,0,5307.47,1,192,166.63,26,2,0.549271097,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Gorilla_gorilla,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,HOMINIDAE,Gorilla,gorilla,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2018,Hussain et al. 2003,0,112588.99,1.05,648,257,2396,301,0.160126592,7,10,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_diana,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,diana,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2037,Hussain et al. 2003,0,4358.91,1.01,447.6,166.63,115,10,0.549271097,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Papio_papio,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,papio,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2010,Hussain et al. 2003,0,18026.05,1.01,480,184.42,316,56,0.404624129,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Procolobus_badius,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Procolobus,badius,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2042,Goldberg et al. 2009,0,8430,1,360,151.46,85,4,0.786835036,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Colobus_guereza,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Colobus,guereza,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2021,Hussain et al. 2003,0,9925.88,1,294,169.02,226,45,0.456875987,1,2,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Nomascus_leucogenys,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,Isolation,PRIMATES,HYLOBATIDAE,Nomascus,leucogenys,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2015,Hussain et al. 2003,0,7320,1,336,212.917,29,2,0.291627439,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercocebus_chrysogaster,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercocebus,chrysogaster,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2011,Schweizer et al. 1995,0,9000,1,360,170,19,7,0.406803152,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercocebus_torquatus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercocebus,torquatus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2036,Hussain et al. 2003,0,7293.07,1.01,360,168.98,119,13,0.406803152,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_pogonias,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,pogonias,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2026,Schweizer et al. 1995,0,3578.27,1.01,289.2,169.51,43,3,0.549271097,1,1,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_cephus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,cephus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2040,Schweizer et al. 1995,0,3444.88,1.01,276,169.51,52,9,0.549271097,1,2,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Lophocebus_albigena,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Lophocebus,albigena,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2022,Hussain et al. 2003,0,7418.71,1.01,392.4,182.64,68,4,0.421167083,2,3,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Papio_cynocephalus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Papio,cynocephalus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2016,Hussain et al. 2003,0,15822.15,1.01,540,172.99,872,162,0.4147261,3,12,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Mandrillus_leucophaeus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Mandrillus,leucophaeus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2044,Hussain et al. 2003,0,14253.3,1.01,400.8,179.22,77,17,0.429647613,2,3,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Saimiri_sciureus,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,Isolation,PRIMATES,CEBIDAE,Saimiri,sciureus,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2009,Johnston et al. 1971,0,749.47,1,324,164.09,723,146,0.613821514,2,5,0.899615879,0.786835036,ssRNA-RT,1,direct_host
Simian_foamy_virus,Cercopithecus_mitis,1,1,1,"saliva, blood",0,0,2,asymptomatic,1,high,Not pathogenic - no evidence of disease in nonhuman primate hosts or humans,wild,PCR,PRIMATES,CERCOPITHECIDAE,Cercopithecus,mitis,Group_VI,Retroviridae,Spumaretrovirinae,Spumavirus,13246,FALSE,FALSE,SS,RNA,enveloped,Mouinga-Ondeme and Kazanji 2013; Calattini et al. 2013,Hussain et al. 2003,0,5041.29,1,325.2,138.39,267,24,0.549271097,1,2,0.899615879,0.786835036,ssRNA-RT,1,direct_host
